FID,FID_sweep_,ID,GRIDCODE,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,F_AREA
7414,5207,5208,53,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.505678033999970
7415,5208,5209,122,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.505521618999978
7416,5209,5210,121,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,11.839487342400000
7417,5209,5210,121,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,906.661930880999989
7418,5210,5211,53,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,2755.527726580000035
7419,5211,5212,36,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,497.226217518999988
7420,5211,5212,36,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,2258.311401320000186
7421,5212,5213,37,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.512067838000007
7422,5213,5214,36,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.511911369000018
7423,5214,5215,61,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,918.507851263000020
7424,5215,5216,58,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,111097.198747000002186
7425,5215,5216,58,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,59022.754919899998640
7426,5215,5216,58,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,86488.924136899993755
7427,5215,5216,58,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,115960.083614999995916
7428,5215,5216,58,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,121602.230364000002737
7429,5215,5216,58,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,126378.200278999996954
7430,5215,5216,58,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,103381.435429000004660
7431,5215,5216,58,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,107968.611596999995527
7432,5216,5217,61,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,1812.996998789999907
7433,5216,5217,61,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,942.518768345000012
7434,5217,5218,121,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,1837.040527670000074
7435,5218,5219,121,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,476.047898901999986
7436,5218,5219,121,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1360.991252620000068
7437,5219,5220,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,184926.265466999990167
7438,5219,5220,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,33666.074412699999812
7439,5219,5220,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,94316.476923199996236
7440,5219,5220,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,147663.400984999985667
7441,5220,5221,121,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,383.419052227999998
7442,5220,5221,121,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1453.618000669999901
7443,5221,5222,122,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,918.517832289000012
7444,5222,5223,121,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,3060.003579610000088
7445,5222,5223,121,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,614.050546497000028
7446,5223,5224,36,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.517362484000046
7447,5224,5225,121,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,2755.552458990000105
7448,5225,5226,24,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,207.873098876999990
7449,5225,5226,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,710.643524674999981
7450,5226,5227,61,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,33479.831612499998300
7451,5226,5227,61,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,26221.195195399999648
7452,5227,5228,24,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,1837.032690920000050
7453,5228,5229,121,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,2755.541494539999803
7454,5229,5230,121,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,2725.493799079999917
7455,5229,5230,121,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,30.053647919799999
7456,5230,5231,61,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,9234.833213429999887
7457,5230,5231,61,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,3624.297459710000112
7458,5231,5232,24,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,918.514861203999999
7459,5232,5233,121,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,1526.985759070000086
7460,5232,5233,121,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,310.043338930999994
7461,5233,5234,61,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,5511.077817909999794
7462,5234,5235,121,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,918.514081153999996
7463,5235,5236,61,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,1533.844381800000065
7464,5235,5236,61,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,3058.718858069999897
7465,5236,5237,24,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,914.355718692999972
7466,5236,5237,24,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,4.157683568500000
7467,5237,5238,121,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,918.513145813000051
7468,5238,5239,61,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,2700.328916190000200
7469,5238,5239,61,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,55.213662552499997
7470,5239,5240,121,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,634.918398698000033
7471,5239,5240,121,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,1202.105025329999989
7472,5240,5241,31,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,7796.078885670000091
7473,5240,5241,31,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,33622.222719899997173
7474,5240,5241,31,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,77166.504889799994999
7475,5240,5241,31,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,113510.022234000003664
7476,5240,5241,31,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,145947.366506999998819
7477,5240,5241,31,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,136825.321529000008013
7478,5240,5241,31,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,66511.342616199995973
7479,5241,5242,61,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.507247127000028
7480,5242,5243,121,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,2755.520814179999888
7481,5243,5244,121,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,1837.012485270000070
7482,5244,5245,61,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,59317.101344299997436
7483,5244,5245,61,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,45841.534633600000234
7484,5245,5246,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.522343983000042
7485,5246,5247,24,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,1837.042654639999910
7486,5247,5248,24,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,918.520468060999974
7487,5248,5249,24,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,918.519687567999995
7488,5249,5250,121,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,918.518907948999981
7489,5250,5251,24,41,0,-3500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,500.000000000000000,0.000000000000000,391.376100163999979
7490,5250,5251,24,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,1445.660318010000083
7491,5251,5252,23,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.527795245999982
7492,5252,5253,53,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,918.524670281999988
7493,5253,5254,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1837.071160510000027
7494,5254,5255,42,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,918.540865581000048
7495,5255,5256,61,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1837.080639369999972
7496,5256,5257,42,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,918.546003927000015
7497,5257,5258,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,2203.224990789999993
7498,5257,5258,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,1470.986462869999968
7499,5258,5259,53,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.565155654000023
7500,5259,5260,61,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.564688901999943
7501,5260,5261,121,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.564377870000044
7502,5261,5262,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,1837.145282590000079
7503,5262,5263,24,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,1837.140744110000014
7504,5263,5264,121,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,2755.701293940000141
7505,5264,5265,152,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.569983095999987
7506,5265,5266,36,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.569827628999974
7507,5266,5267,122,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,918.575588413999981
7508,5267,5268,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,62472.528492600002210
7509,5267,5268,24,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,17347.343129199998657
7510,5267,5268,24,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,51716.551837999999407
7511,5267,5268,24,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,76332.986961000002339
7512,5267,5268,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,79195.286018200000399
7513,5267,5268,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,73466.890498499997193
7514,5267,5268,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,67319.238837700002478
7515,5268,5269,121,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,287.005050213999994
7516,5268,5269,121,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,631.575835381000047
7517,5269,5270,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1837.172508990000097
7518,5270,5271,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,3291.275998340000115
7519,5270,5271,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1301.664476420000028
7520,5271,5272,24,72,1,-3000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1000.000000000000000,500.000000000000000,11198.714820499999405
7521,5271,5272,24,103,2,-2500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,13965.587014500000805
7522,5271,5272,24,134,3,-2000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2000.000000000000000,1500.000000000000000,10368.092101800000819
7523,5271,5272,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,2128.156200809999973
7524,5272,5273,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.601916135000010
7525,5273,5274,24,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.597854826999992
7526,5274,5275,121,165,4,-1500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,918.596764853999957
7527,5275,5276,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,1837.214861420000034
7528,5276,5277,121,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,918.612646882000035
7529,5277,5278,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,2667.638509630000044
7530,5277,5278,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,3762.691087430000152
7531,5278,5279,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,2691.173360620000039
7532,5278,5279,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,64.691290202600001
7533,5279,5280,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,2752.480331499999920
7534,5279,5280,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,3.418533666580000
7535,5280,5281,24,10,-1,0.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,4000.000000000000000,3500.000000000000000,21.188046263299999
7536,5280,5281,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,2734.711011400000189
7537,5281,5282,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.631959106999943
7538,5282,5283,53,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.631803060000038
7539,5283,5284,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,918.631646897999985
7540,5284,5285,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1837.262200599999915
7541,5285,5286,53,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,7.513676106410000
7542,5285,5286,53,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,911.116559140000049
7543,5286,5287,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,224.744971318000012
7544,5286,5287,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1612.515351880000026
7545,5287,5288,24,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,2398.659972760000073
7546,5287,5288,24,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,1275.847290559999919
7547,5288,5289,31,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,262.734065310999995
7548,5288,5289,31,227,6,-500.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3500.000000000000000,3000.000000000000000,655.895242056000029
7549,5289,5290,53,196,5,-1000.000000000000000,10,2014_32,32.000000000000000,20.233333333299999,45.733699999999999,-118.747511000000003,4000.000000000000000,10,3000.000000000000000,2500.000000000000000,236.809067250999988
