FID,FID_Sweep1,FID_Swee_1,distance,FID_Buffer,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,FID_sweep_,ID,GRIDCODE,F_AREA
6293,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,521,522,23,1780.984617500000013
6294,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,522,523,121,1750.363732080000091
6295,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,530,531,52,117988.331053000001702
6296,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,538,539,121,1339.834744810000075
6297,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,539,540,121,788.542070381000030
6298,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,540,541,24,6.815962356030000
6299,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,548,549,121,890.497124332999988
6300,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,554,555,121,2671.489216609999858
6301,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,564,565,121,171.090384941999986
6302,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,566,567,23,136199.054005999991205
6303,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,571,572,121,4619.895607980000023
6304,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,598,599,176,12337.029169600000387
6305,198,4,-1500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,2500.000000000000000,2000.000000000000000,599,600,24,359226.276670999999624
6306,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4878,4879,152,909.230113160999963
6307,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4882,4883,121,3636.929867020000074
6308,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4883,4884,121,3636.933892600000036
6309,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4884,4885,121,1650.417078169999968
6310,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4890,4891,121,2727.726586839999982
6311,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4891,4892,121,909.240832364999960
6312,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4892,4893,121,909.240697597000008
6313,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4893,4894,152,909.240630833999944
6314,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4898,4899,61,1049.305806529999927
6315,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4899,4900,122,719.577948503000016
6316,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4900,4901,152,909.245990175999964
6317,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4901,4902,152,909.245945905999974
6318,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4902,4903,152,1131.123022129999981
6319,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4914,4915,176,909.251216831999955
6320,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4922,4923,152,3892.109265919999871
6321,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4924,4925,176,909.256509374999951
6322,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4944,4945,176,24946.474793299999874
6323,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4946,4947,152,19909.286946500000340
6324,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4952,4953,176,9720.249817370000528
6325,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4983,4984,121,1983.324250209999946
6326,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,4993,4994,152,878.294058790000008
6327,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5003,5004,24,152931.006687999994028
6328,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5006,5007,121,1498.182728309999902
6329,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5014,5015,121,2783.200576000000183
6330,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5015,5016,121,1981.128381940000054
6331,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5024,5025,61,70333.263309600006323
6332,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5028,5029,152,3544.268136529999992
6333,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5046,5047,176,3885.970800420000160
6334,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5047,5048,152,1899.636198229999991
6335,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5048,5049,121,79.165850585599998
6336,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5049,5050,176,909.411292169000035
6337,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5053,5054,152,887.486399950999953
6338,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5054,5055,152,909.416717481999967
6339,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5055,5056,152,2.693252356320000
6340,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5056,5057,152,64.644496057500007
6341,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5058,5059,152,1062.074320919999991
6342,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5059,5060,152,1100.913721240000086
6343,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5061,5062,152,989.428639260999944
6344,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5062,5063,152,909.427658203999954
6345,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5063,5064,152,1818.849620700000060
6346,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5067,5068,152,1818.871687479999991
6347,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5068,5069,121,2726.921586699999807
6348,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5069,5070,152,3381.831424720000086
6349,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5070,5071,152,27514.064910199998849
6350,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5072,5073,152,2569.825145469999825
6351,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5074,5075,152,5143.042053950000081
6352,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5078,5079,152,2821.847497910000129
6353,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5083,5084,152,1891.771337509999967
6354,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5100,5101,61,107202.992981999996118
6355,199,4,-1500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,2500.000000000000000,2000.000000000000000,5122,5123,176,169768.230279000010341
6356,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1263,1264,24,3173.704184629999872
6357,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1265,1266,176,4855.591311569999561
6358,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1276,1277,121,3268.616062619999866
6359,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1283,1284,121,1444.044055880000087
6360,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1284,1285,24,897.030042747000039
6361,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1285,1286,21,897.029985073000034
6362,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1286,1287,53,3034.165358509999805
6363,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1295,1296,21,13.373560643799999
6364,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1296,1297,24,897.035276960000033
6365,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1297,1298,21,897.035219373000018
6366,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1298,1299,36,76.479078913699993
6367,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1312,1313,176,12325.115267299999687
6368,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1321,1322,23,168461.224826999998186
6369,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1325,1326,176,1553.816836969999940
6370,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1334,1335,152,4444.382808170000317
6371,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1341,1342,176,3588.277320449999934
6372,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1342,1343,152,897.073008787000049
6373,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1343,1344,176,2137.951062709999860
6374,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1345,1346,61,93655.135248899998260
6375,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1355,1356,121,3617.844635399999788
6376,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1359,1360,121,1931.881253779999952
6377,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1360,1361,176,745.968409402000020
6378,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1371,1372,152,10651.000844100000904
6379,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1372,1373,195,595.301242982999952
6380,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1377,1378,152,261.609788293999998
6381,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1403,1404,23,18.992481911300001
6382,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1406,1407,195,274.687693953000007
6383,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1407,1408,152,897.167464935999988
6384,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1411,1412,142,776.723880958999985
6385,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1412,1413,142,491.878713651999988
6386,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1413,1414,24,897.177576238000029
6387,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1416,1417,61,20287.211115999998583
6388,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1417,1418,121,6476.059440779999932
6389,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1418,1419,152,897.188272032999976
6390,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1420,1421,176,3945.747829809999985
6391,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1424,1425,121,650.048659564999980
6392,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1428,1429,176,80653.885406500005047
6393,200,4,-1500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,2500.000000000000000,2000.000000000000000,1440,1441,24,215036.878629999991972
6394,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1448,1449,176,898.558250674999954
6395,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1449,1450,61,8856.541020770000614
6396,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1450,1451,121,5388.971309890000157
6397,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1453,1454,176,898.685663096999974
6398,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1463,1464,24,349474.949721999990288
6399,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1474,1475,121,953.947753338999973
6400,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1475,1476,121,2846.656076279999979
6401,201,4,-1500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,2500.000000000000000,2000.000000000000000,1491,1492,61,286442.520138999971095
6402,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2602,2603,152,1224.979002219999984
6403,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2603,2604,176,902.783035369999993
6404,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2604,2605,23,1654.098613379999961
6405,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2605,2606,176,584.468001466000032
6406,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2606,2607,23,169.621767545000012
6407,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2607,2608,53,5.696627793780000
6408,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2616,2617,152,902.789864563000037
6409,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2621,2622,1,902.796694867000042
6410,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2622,2623,152,1805.588407899999993
6411,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2623,2624,176,4513.962749940000322
6412,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2627,2628,42,3145.164593649999915
6413,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2628,2629,152,902.801596994999954
6414,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2629,2630,121,768.981251859000054
6415,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2631,2632,42,1762.468924680000100
6416,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2632,2633,152,4034.207780360000015
6417,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2633,2634,176,4677.554191700000047
6418,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2638,2639,42,902.813169411999979
6419,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2639,2640,42,857.519823151999958
6420,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2640,2641,176,15890.698794199999611
6421,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2641,2642,152,2761.600509909999801
6422,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2648,2649,42,836.932594845000040
6423,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2649,2650,42,902.819358892999958
6424,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2653,2654,42,1805.649969170000077
6425,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2677,2678,42,1232.786987290000070
6426,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2678,2679,42,17.164659391600001
6427,202,4,-1500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,2500.000000000000000,2000.000000000000000,2694,2695,42,6926.633197440000004
