FID,FID_sweep_,ID,GRIDCODE,FID_Buffer,Id_1,FromBufDst,ToBufDist,F_AREA,Identifier
161,953,954,24,-1,0,0.000000000000000,0.000000000000000,13361.650147099999231,2011_35
162,956,957,23,-1,0,0.000000000000000,0.000000000000000,12177.573909799999456,2011_35
163,958,959,61,-1,0,0.000000000000000,0.000000000000000,234.150484295000012,2011_35
164,961,962,61,-1,0,0.000000000000000,0.000000000000000,266.986033325999983,2011_35
165,964,965,24,-1,0,0.000000000000000,0.000000000000000,1065.606826920000003,2011_35
166,967,968,61,-1,0,0.000000000000000,0.000000000000000,2757.888970590000099,2011_35
167,968,969,24,-1,0,0.000000000000000,0.000000000000000,18620.955259800000931,2011_35
168,973,974,1,-1,0,0.000000000000000,0.000000000000000,346.057697277999978,2011_66
169,976,977,1,-1,0,0.000000000000000,0.000000000000000,7085.819720129999951,2011_66
170,986,987,121,-1,0,0.000000000000000,0.000000000000000,1173.906366919999982,2011_66
171,989,990,24,-1,0,0.000000000000000,0.000000000000000,1012.811337439999988,2011_66
172,992,993,1,-1,0,0.000000000000000,0.000000000000000,3907.055743540000094,2011_66
173,1003,1004,23,-1,0,0.000000000000000,0.000000000000000,8091.462338489999638,2011_66
174,1032,1033,68,-1,0,0.000000000000000,0.000000000000000,650.355263050999952,2011_66
175,1033,1034,152,-1,0,0.000000000000000,0.000000000000000,2563.865487579999808,2011_66
176,1040,1041,69,-1,0,0.000000000000000,0.000000000000000,434.467623939000021,2011_66
177,1049,1050,42,-1,0,0.000000000000000,0.000000000000000,2277.402743080000164,2011_66
178,1054,1055,68,-1,0,0.000000000000000,0.000000000000000,824.923130117000028,2011_66
179,1062,1063,49,-1,0,0.000000000000000,0.000000000000000,1428.512031870000101,2011_66
180,1067,1068,68,-1,0,0.000000000000000,0.000000000000000,646.539279706000002,2011_66
181,1076,1077,152,-1,0,0.000000000000000,0.000000000000000,1028.975314860000026,2011_66
182,1080,1081,1,-1,0,0.000000000000000,0.000000000000000,14.655691981400000,2011_66
183,1087,1088,57,-1,0,0.000000000000000,0.000000000000000,473.708096553000019,2011_66
184,1094,1095,36,-1,0,0.000000000000000,0.000000000000000,9876.399018719999731,2011_66
185,1112,1113,49,-1,0,0.000000000000000,0.000000000000000,6676.403030180000314,2011_66
186,1113,1114,122,-1,0,0.000000000000000,0.000000000000000,256.737806981000006,2011_66
187,1114,1115,53,-1,0,0.000000000000000,0.000000000000000,7854.377512099999876,2011_66
188,1115,1116,43,-1,0,0.000000000000000,0.000000000000000,3331.143624620000082,2011_66
189,1120,1121,61,-1,0,0.000000000000000,0.000000000000000,15340.353230900000199,2011_19
190,1122,1123,62,-1,0,0.000000000000000,0.000000000000000,1068.868309590000081,2011_19
191,1148,1149,62,-1,0,0.000000000000000,0.000000000000000,224.160762777000002,2011_19
192,1149,1150,24,-1,0,0.000000000000000,0.000000000000000,2780.205274660000214,2011_19
193,1160,1161,23,-1,0,0.000000000000000,0.000000000000000,2126.132099540000127,2011_19
194,1163,1164,61,-1,0,0.000000000000000,0.000000000000000,2321.808374759999879,2011_19
195,1164,1165,24,-1,0,0.000000000000000,0.000000000000000,6661.006933800000297,2011_19
196,1167,1168,61,-1,0,0.000000000000000,0.000000000000000,24291.942441999999573,2011_19
197,1168,1169,142,-1,0,0.000000000000000,0.000000000000000,966.987008094999965,2011_61
198,1171,1172,62,-1,0,0.000000000000000,0.000000000000000,3147.665996449999966,2011_61
199,1173,1174,23,-1,0,0.000000000000000,0.000000000000000,1075.594090959999903,2011_61
200,1174,1175,61,-1,0,0.000000000000000,0.000000000000000,4616.817313790000298,2011_61
201,1186,1187,42,-1,0,0.000000000000000,0.000000000000000,240.689359093000007,2011_61
202,1199,1200,24,-1,0,0.000000000000000,0.000000000000000,7357.346250640000108,2011_61
203,1208,1209,42,-1,0,0.000000000000000,0.000000000000000,1669.762638960000004,2011_61
204,1213,1214,23,-1,0,0.000000000000000,0.000000000000000,5052.589438680000058,2011_61
205,1214,1215,171,-1,0,0.000000000000000,0.000000000000000,225.971567775000011,2011_61
206,1219,1220,23,-1,0,0.000000000000000,0.000000000000000,4471.608787889999803,2011_61
207,1224,1225,21,-1,0,0.000000000000000,0.000000000000000,2409.312628969999878,
208,1233,1234,23,-1,0,0.000000000000000,0.000000000000000,2498.422780469999907,2011_61
209,1235,1236,62,-1,0,0.000000000000000,0.000000000000000,511.797378681999987,2011_61
210,1261,1262,42,-1,0,0.000000000000000,0.000000000000000,1886.957666259999996,
211,1278,1279,23,-1,0,0.000000000000000,0.000000000000000,2643.127205429999776,
212,1283,1284,23,-1,0,0.000000000000000,0.000000000000000,1060.080936999999949,
213,1296,1297,23,-1,0,0.000000000000000,0.000000000000000,1931.995665030000055,
214,1297,1298,23,-1,0,0.000000000000000,0.000000000000000,8308.923454769999807,
215,1303,1304,42,-1,0,0.000000000000000,0.000000000000000,5562.939686419999816,
216,1307,1308,62,-1,0,0.000000000000000,0.000000000000000,1320.786769110000023,
217,1308,1309,42,-1,0,0.000000000000000,0.000000000000000,1141.091515329999993,
218,1309,1310,24,-1,0,0.000000000000000,0.000000000000000,11740.810259699999733,
219,1310,1311,62,-1,0,0.000000000000000,0.000000000000000,1492.643213119999928,2011_17
220,1311,1312,122,-1,0,0.000000000000000,0.000000000000000,1195.730301269999927,2011_17
221,1312,1313,121,-1,0,0.000000000000000,0.000000000000000,272.579579788999979,2011_17
222,1317,1318,122,-1,0,0.000000000000000,0.000000000000000,1302.317157279999947,2011_17
223,1318,1319,23,-1,0,0.000000000000000,0.000000000000000,1405.109387949999928,2011_17
224,1323,1324,23,-1,0,0.000000000000000,0.000000000000000,1276.699215330000015,2011_17
225,1327,1328,62,-1,0,0.000000000000000,0.000000000000000,420.444145862000028,2011_17
226,1343,1344,62,-1,0,0.000000000000000,0.000000000000000,565.902606405000029,2011_17
227,1346,1347,121,-1,0,0.000000000000000,0.000000000000000,1039.301670580000064,2011_17
228,1357,1358,62,-1,0,0.000000000000000,0.000000000000000,1083.357802909999918,2011_17
